ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
12714,1,1,73,1210,1137
12715,0,0,38,0,-38
12716,0,0,1,0,-1
12717,1,0,11,0,-11
12718,1,0,15,0,-15
12719,1,1,272,1374,1102
12720,0,0,0,0,0
12721,1,1,64,1829,1765
12722,1,1,1514,1691,177
12723,1,0,3,0,-3
12724,0,0,11,0,-11
12725,1,1,154,1476,1322
12726,0,0,64,0,-64
12727,1,1,833,1321,488
12728,0,0,46,0,-46
12729,0,0,100,0,-100
12730,1,0,38,0,-38
12731,1,1,387,1650,1263
12732,0,0,6,0,-6
12733,1,0,1,0,-1
12734,1,0,13,0,-13
12735,0,0,1,0,-1
12736,0,0,55,0,-55
12737,1,1,660,1727,1067
12738,0,0,28,0,-28
12739,1,0,4,0,-4
12740,0,0,32,0,-32
12741,0,0,137,0,-137
12742,0,0,45,0,-45
12743,0,0,6,0,-6
12744,1,1,287,1306,1019
12745,1,0,28,0,-28
12746,0,0,30,0,-30
12747,1,0,6,0,-6
12748,1,0,11,0,-11
12749,0,0,109,0,-109
12750,0,0,59,0,-59
12751,0,0,203,0,-203
12752,0,0,187,0,-187
12753,0,0,43,0,-43
12754,1,0,32,0,-32
12755,0,0,7,0,-7
12756,0,0,81,0,-81
12757,1,0,56,0,-56
12758,1,0,31,0,-31
12759,0,0,82,0,-82
12760,0,0,8,0,-8
12761,1,0,44,0,-44
12762,1,0,48,0,-48
12763,0,0,52,0,-52
12764,0,0,33,0,-33
12765,0,0,33,0,-33
12766,0,0,83,0,-83
12767,0,0,94,0,-94
12768,1,1,70,1885,1815
12769,0,0,39,0,-39
12770,1,0,150,0,-150
12771,0,0,41,0,-41
12772,1,1,762,1580,818
12773,1,1,303,1425,1122
12774,0,0,22,0,-22
12775,1,1,558,1856,1298
12776,1,0,95,0,-95
12777,0,0,1,0,-1
12778,0,0,25,0,-25
12779,1,0,6,0,-6
12780,1,0,128,0,-128
12781,1,1,250,1390,1140
12782,1,1,186,1224,1038
12783,1,1,1588,1565,-23
12784,0,0,20,0,-20
12785,1,0,67,0,-67
12786,0,0,4,0,-4
12787,0,0,55,0,-55
12788,0,0,7,0,-7
12789,1,0,12,0,-12
12790,0,0,40,0,-40
12791,0,0,69,0,-69
12792,0,0,19,0,-19
12793,1,0,195,0,-195
12794,1,0,41,0,-41
12795,1,0,39,0,-39
12796,0,0,29,0,-29
12797,1,1,272,1825,1553
12798,0,0,318,0,-318
12799,0,0,41,0,-41
12800,1,1,1189,1556,367
12801,0,0,6,0,-6
12802,1,1,203,1486,1283
12803,1,0,26,0,-26
12804,0,0,47,0,-47
12805,1,0,11,0,-11
12806,0,0,144,0,-144
12807,1,0,29,0,-29
12808,1,0,10,0,-10
12809,0,0,21,0,-21
12810,0,0,182,0,-182
12811,0,0,28,0,-28
12812,1,1,92,1493,1401
12813,0,0,6,0,-6
12814,1,1,950,1201,251
12815,1,1,176,2165,1989
12816,1,1,270,1337,1067
12817,0,0,16,0,-16
12818,1,1,177,1762,1585
12819,1,1,524,2734,2210
12820,1,0,97,0,-97
12821,1,1,320,1338,1018
12822,0,0,17,0,-17
12823,1,0,80,0,-80
12824,1,0,41,0,-41
12825,0,0,76,0,-76
12826,0,0,10,0,-10
12827,1,1,365,1427,1062
12828,0,0,32,0,-32
12829,1,1,461,1507,1046
12830,1,0,177,0,-177
12831,0,0,19,0,-19
12832,0,0,84,0,-84
12833,1,0,1,0,-1
12834,0,0,70,0,-70
12835,1,1,154,2338,2184
12836,1,1,59,1204,1145
12837,0,0,63,0,-63
12838,1,1,494,2007,1513
12839,0,0,81,0,-81
12840,1,0,43,0,-43
12841,0,0,1,0,-1
12842,0,0,17,0,-17
12843,0,0,72,0,-72
12844,0,0,30,0,-30
12845,1,0,7,0,-7
12846,1,1,137,1295,1158
12847,0,0,6,0,-6
12848,1,0,8,0,-8
12849,0,0,42,0,-42
12850,1,0,110,0,-110
12851,0,0,33,0,-33
12852,0,0,32,0,-32
12853,1,1,1598,1933,335
12854,1,1,795,1910,1115
12855,0,0,124,0,-124
12856,0,0,62,0,-62
12857,1,0,41,0,-41
12858,1,0,17,0,-17
12859,0,0,44,0,-44
12860,1,1,1039,1200,161
12861,0,0,61,0,-61
12862,0,0,119,0,-119
12863,0,0,27,0,-27
12864,1,1,679,1592,913
12865,1,0,19,0,-19
12866,0,0,2,0,-2
12867,0,0,143,0,-143
12868,0,0,9,0,-9
12869,1,0,31,0,-31
12870,0,0,7,0,-7
12871,0,0,100,0,-100
12872,0,0,38,0,-38
12873,1,0,0,0,0
12874,1,1,864,1821,957
12875,1,1,1181,2972,1791
12876,1,1,231,1775,1544
12877,0,0,52,0,-52
12878,1,0,47,0,-47
12879,1,0,55,0,-55
12880,1,0,7,0,-7
12881,0,0,42,0,-42
12882,1,0,3,0,-3
12883,0,0,17,0,-17
12884,0,0,14,0,-14
12885,1,0,49,0,-49
12886,0,0,7,0,-7
12887,1,1,947,1429,482
12888,0,0,7,0,-7
12889,1,0,20,0,-20
12890,0,0,64,0,-64
12891,1,1,235,1335,1100
12892,1,1,987,1536,549
12893,0,0,118,0,-118
12894,0,0,36,0,-36
12895,0,0,92,0,-92
12896,1,1,1425,1960,535
12897,1,1,515,1215,700
12898,0,0,44,0,-44
12899,1,0,78,0,-78
12900,1,1,453,1650,1197
12901,0,0,158,0,-158
12902,1,1,1116,1280,164
12903,1,1,4046,1293,-2753
12904,0,0,91,0,-91
12905,1,1,148,1290,1142
12906,1,0,18,0,-18
12907,1,1,969,1373,404
12908,0,0,89,0,-89
12909,1,1,252,1373,1121
12910,1,0,6,0,-6
12911,1,1,156,1262,1106
12912,1,1,545,1662,1117
12913,1,0,65,0,-65
12914,1,0,47,0,-47
12915,0,0,24,0,-24
12916,1,1,328,1607,1279
12917,1,1,191,1381,1190
12918,1,0,244,0,-244
12919,1,0,81,0,-81
12920,0,0,5,0,-5
12921,0,0,4,0,-4
12922,0,0,46,0,-46
12923,0,0,85,0,-85
12924,0,0,228,0,-228
12925,0,0,34,0,-34
12926,0,0,15,0,-15
12927,1,0,80,0,-80
12928,1,0,76,0,-76
12929,1,0,7,0,-7
12930,0,0,19,0,-19
12931,1,0,2,0,-2
12932,1,1,89,2161,2072
12933,1,1,2461,1506,-955
12934,0,0,9,0,-9
12935,0,0,44,0,-44
12936,0,0,50,0,-50
12937,1,0,58,0,-58
12938,1,0,57,0,-57
12939,1,1,1073,1233,160
12940,0,0,117,0,-117
12941,0,0,99,0,-99
12942,1,0,14,0,-14
12943,0,0,1,0,-1
12944,0,0,16,0,-16
12945,0,0,85,0,-85
12946,0,0,80,0,-80
12947,1,1,602,1642,1040
12948,0,0,13,0,-13
12949,1,1,177,1526,1349
12950,1,0,84,0,-84
12951,1,1,1628,1676,48
12952,1,0,32,0,-32
12953,0,0,7,0,-7
12954,1,0,56,0,-56
12955,1,0,54,0,-54
12956,0,0,58,0,-58
12957,0,0,23,0,-23
12958,1,1,227,1299,1072
12959,0,0,15,0,-15
12960,1,0,57,0,-57
12961,0,0,29,0,-29
12962,0,0,51,0,-51
12963,1,0,84,0,-84
12964,1,1,36,1278,1242
12965,1,1,368,2279,1911
12966,1,0,243,0,-243
12967,1,0,51,0,-51
12968,0,0,67,0,-67
12969,0,0,197,0,-197
12970,1,0,1,0,-1
12971,1,0,37,0,-37
12972,0,0,66,0,-66
12973,0,0,236,0,-236
12974,1,1,626,1206,580
12975,1,1,35,1409,1374
12976,1,1,157,1319,1162
12977,1,1,499,1401,902
12978,0,0,109,0,-109
12979,1,1,429,1542,1113
12980,1,1,198,1231,1033
12981,0,0,44,0,-44
12982,1,1,430,1391,961
12983,0,0,73,0,-73
12984,1,1,174,1274,1100
12985,1,0,15,0,-15
12986,1,0,50,0,-50
12987,0,0,89,0,-89
12988,0,0,30,0,-30
12989,1,1,36,1360,1324
12990,1,1,247,1356,1109
12991,0,0,46,0,-46
12992,1,1,1267,1377,110
12993,0,0,84,0,-84
12994,1,0,65,0,-65
12995,1,1,1185,1629,444
12996,0,0,18,0,-18
12997,1,0,16,0,-16
12998,1,1,1426,2327,901
12999,1,1,256,1225,969
13000,0,0,22,0,-22
13001,1,0,21,0,-21
13002,1,0,10,0,-10
13003,0,0,79,0,-79
13004,0,0,45,0,-45
13005,0,0,74,0,-74
13006,0,0,4,0,-4
13007,1,1,127,1265,1138
13008,1,1,337,1398,1061
13009,1,1,241,1370,1129
13010,0,0,25,0,-25
13011,1,0,83,0,-83
13012,0,0,91,0,-91
13013,1,1,724,1259,535
13014,1,0,17,0,-17
13015,1,0,22,0,-22
13016,0,0,64,0,-64
13017,1,0,39,0,-39
13018,1,1,345,1382,1037
13019,1,0,53,0,-53
13020,0,0,13,0,-13
13021,0,0,19,0,-19
13022,1,1,1291,1297,6
13023,1,1,751,2024,1273
13024,0,0,28,0,-28
13025,0,0,14,0,-14
13026,0,0,6,0,-6
13027,1,0,17,0,-17
13028,1,0,24,0,-24
13029,0,0,1,0,-1
13030,1,1,555,1343,788
13031,1,0,51,0,-51
13032,1,1,40,1788,1748
13033,0,0,98,0,-98
13034,0,0,18,0,-18
13035,0,0,133,0,-133
13036,0,0,17,0,-17
13037,0,0,41,0,-41
13038,1,1,1158,1715,557
13039,0,0,49,0,-49
13040,1,0,12,0,-12
13041,1,0,182,0,-182
13042,0,0,92,0,-92
13043,0,0,0,0,0
13044,1,1,1782,1714,-68
13045,0,0,12,0,-12
13046,0,0,10,0,-10
13047,0,0,11,0,-11
13048,1,0,87,0,-87
13049,1,1,410,1323,913
13050,1,0,76,0,-76
13051,0,0,153,0,-153
13052,0,0,29,0,-29
13053,1,0,47,0,-47
13054,1,0,96,0,-96
13055,1,0,83,0,-83
13056,1,1,1536,1871,335
13057,0,0,96,0,-96
13058,1,0,24,0,-24
13059,0,0,15,0,-15
13060,1,1,75,1816,1741
13061,0,0,0,0,0
13062,0,0,5,0,-5
13063,0,0,5,0,-5
13064,0,0,46,0,-46
13065,1,1,1275,1258,-17
13066,1,0,12,0,-12
13067,1,1,90,1864,1774
13068,0,0,29,0,-29
13069,0,0,19,0,-19
13070,1,1,635,1737,1102
13071,0,0,10,0,-10
13072,0,0,38,0,-38
13073,0,0,8,0,-8
13074,0,0,12,0,-12
13075,0,0,37,0,-37
13076,1,0,7,0,-7
13077,1,1,168,1735,1567
13078,1,1,943,1213,270
13079,1,1,1561,1281,-280
13080,0,0,7,0,-7
13081,1,0,3,0,-3
13082,0,0,26,0,-26
13083,1,1,788,1784,996
13084,0,0,48,0,-48
13085,0,0,62,0,-62
13086,1,1,453,1357,904
13087,0,0,43,0,-43
13088,1,1,111,1445,1334
13089,1,1,558,1222,664
13090,1,1,10,1384,1374
13091,0,0,48,0,-48
13092,1,0,13,0,-13
13093,1,0,2,0,-2
13094,1,1,172,1290,1118
13095,1,1,325,3237,2912
13096,0,0,15,0,-15
13097,1,0,8,0,-8
13098,1,0,1,0,-1
13099,1,0,91,0,-91
13100,0,0,5,0,-5
13101,1,0,31,0,-31
13102,0,0,13,0,-13
13103,1,1,296,1781,1485
13104,1,1,44,1258,1214
13105,1,0,76,0,-76
13106,1,0,46,0,-46
13107,1,1,181,1269,1088
13108,0,0,16,0,-16
13109,1,1,414,1301,887
13110,1,0,131,0,-131
13111,0,0,12,0,-12
13112,0,0,77,0,-77
13113,0,0,18,0,-18
13114,1,1,147,1436,1289
13115,0,0,31,0,-31
13116,1,1,1035,1460,425
13117,1,0,34,0,-34
13118,1,1,392,1307,915
13119,1,1,702,1317,615
13120,0,0,32,0,-32
13121,1,1,75,1209,1134
13122,1,1,363,1411,1048
13123,1,0,12,0,-12
13124,0,0,36,0,-36
13125,0,0,132,0,-132
13126,0,0,4,0,-4
13127,1,0,55,0,-55
13128,1,0,30,0,-30
13129,0,0,22,0,-22
13130,0,0,0,0,0
13131,1,0,76,0,-76
13132,1,1,391,1989,1598
13133,1,1,25,1268,1243
13134,1,1,147,3065,2918
13135,1,1,352,1258,906
13136,1,0,67,0,-67
13137,0,0,9,0,-9
13138,0,0,15,0,-15
13139,0,0,21,0,-21
13140,0,0,31,0,-31
13141,1,1,643,1572,929
13142,0,0,37,0,-37
13143,0,0,20,0,-20
13144,1,0,212,0,-212
13145,0,0,125,0,-125
13146,1,0,25,0,-25
13147,1,1,700,1740,1040
13148,0,0,34,0,-34
13149,1,1,454,1288,834
13150,0,0,11,0,-11
13151,1,1,2552,1323,-1229
13152,1,0,7,0,-7
13153,1,0,2,0,-2
13154,1,0,56,0,-56
13155,0,0,89,0,-89
13156,0,0,132,0,-132
13157,0,0,20,0,-20
13158,0,0,8,0,-8
13159,1,0,12,0,-12
13160,1,1,155,1924,1769
13161,0,0,61,0,-61
13162,1,1,423,2903,2480
13163,1,1,214,1360,1146
13164,1,1,1477,1334,-143
13165,0,0,16,0,-16
13166,1,1,856,1443,587
13167,1,0,24,0,-24
13168,1,1,19,1356,1337
13169,1,1,575,1335,760
13170,1,1,136,1220,1084
13171,0,0,125,0,-125
13172,0,0,15,0,-15
13173,1,0,86,0,-86
13174,0,0,30,0,-30
13175,0,0,12,0,-12
13176,0,0,4,0,-4
13177,0,0,286,0,-286
13178,0,0,103,0,-103
13179,1,1,431,1388,957
13180,0,0,83,0,-83
13181,0,0,134,0,-134
13182,0,0,76,0,-76
13183,0,0,27,0,-27
13184,1,0,2,0,-2
13185,0,0,41,0,-41
13186,0,0,45,0,-45
13187,0,0,3,0,-3
13188,1,0,54,0,-54
13189,1,1,251,1456,1205
13190,1,0,15,0,-15
13191,0,0,40,0,-40
13192,0,0,145,0,-145
13193,0,0,28,0,-28
13194,0,0,14,0,-14
13195,1,0,21,0,-21
13196,0,0,60,0,-60
13197,1,0,1,0,-1
13198,1,1,970,1261,291
13199,1,0,43,0,-43
13200,0,0,95,0,-95
13201,0,0,25,0,-25
13202,0,0,20,0,-20
13203,1,0,10,0,-10
13204,1,1,202,1649,1447
13205,1,1,99,1665,1566
13206,0,0,48,0,-48
13207,1,1,499,1557,1058
13208,0,0,77,0,-77
13209,1,0,47,0,-47
13210,1,0,114,0,-114
13211,1,0,16,0,-16
13212,0,0,37,0,-37
13213,1,1,333,2331,1998
13214,1,1,156,1239,1083
13215,0,0,8,0,-8
13216,0,0,8,0,-8
13217,1,1,594,1961,1367
13218,0,0,81,0,-81
13219,0,0,63,0,-63
13220,0,0,12,0,-12
13221,1,1,832,1371,539
13222,0,0,36,0,-36
13223,0,0,2,0,-2
13224,1,0,18,0,-18
13225,0,0,45,0,-45
13226,1,1,381,1793,1412
13227,1,1,107,1715,1608
13228,0,0,40,0,-40
13229,1,1,277,1706,1429
13230,0,0,37,0,-37
13231,1,1,85,2260,2175
13232,0,0,118,0,-118
13233,1,1,206,1294,1088
13234,1,1,299,1336,1037
13235,1,1,301,1553,1252
13236,1,1,811,1235,424
13237,0,0,9,0,-9
13238,1,0,115,0,-115
13239,0,0,4,0,-4
13240,0,0,11,0,-11
13241,1,1,346,1213,867
13242,1,0,63,0,-63
13243,1,0,6,0,-6
13244,0,0,52,0,-52
13245,1,1,137,1795,1658
13246,1,1,1191,1586,395
13247,1,1,111,1253,1142
13248,1,0,91,0,-91
13249,0,0,7,0,-7
13250,1,1,1367,1657,290
13251,1,1,594,1204,610
13252,0,0,17,0,-17
13253,0,0,191,0,-191
13254,1,0,7,0,-7
13255,1,1,487,1271,784
13256,1,1,178,1371,1193
13257,1,1,146,1289,1143
13258,0,0,179,0,-179
13259,0,0,26,0,-26
13260,0,0,97,0,-97
13261,1,0,18,0,-18
13262,0,0,31,0,-31
13263,1,1,435,1412,977
13264,0,0,27,0,-27
13265,1,1,174,1389,1215
13266,1,0,4,0,-4
13267,1,0,48,0,-48
13268,1,1,148,1352,1204
13269,0,0,32,0,-32
13270,1,1,207,1286,1079
13271,0,0,8,0,-8
13272,1,0,8,0,-8
13273,0,0,3,0,-3
13274,0,0,23,0,-23
13275,0,0,149,0,-149
13276,1,1,73,1415,1342
13277,0,0,7,0,-7
13278,1,1,54,1645,1591
13279,1,0,72,0,-72
13280,1,0,10,0,-10
13281,1,1,238,1224,986
13282,0,0,40,0,-40
13283,1,1,1850,1228,-622
13284,1,0,62,0,-62
13285,1,0,1,0,-1
13286,0,0,19,0,-19
13287,1,0,27,0,-27
13288,1,1,1344,1555,211
13289,0,0,20,0,-20
13290,0,0,100,0,-100
13291,0,0,36,0,-36
13292,0,0,0,0,0
13293,1,1,456,1254,798
13294,0,0,104,0,-104
13295,1,0,6,0,-6
13296,1,1,1168,1342,174
13297,0,0,22,0,-22
13298,1,1,169,3509,3340
13299,1,1,152,1439,1287
13300,1,1,1106,1715,609
13301,0,0,8,0,-8
13302,0,0,59,0,-59
13303,1,1,1056,1635,579
13304,1,0,87,0,-87
13305,1,0,2,0,-2
13306,0,0,48,0,-48
13307,1,0,69,0,-69
13308,1,0,38,0,-38
13309,1,0,32,0,-32
13310,1,1,143,1400,1257
13311,0,0,20,0,-20
13312,1,1,498,1413,915
13313,1,0,97,0,-97
13314,1,0,110,0,-110
13315,0,0,23,0,-23
13316,1,0,40,0,-40
13317,1,1,252,1426,1174
13318,0,0,286,0,-286
13319,1,1,211,1552,1341
13320,1,1,962,1319,357
13321,0,0,63,0,-63
13322,1,0,58,0,-58
13323,0,0,31,0,-31
13324,1,1,288,1520,1232
13325,1,0,92,0,-92
13326,1,1,214,1263,1049
13327,1,0,23,0,-23
13328,0,0,29,0,-29
13329,0,0,87,0,-87
13330,1,1,319,6157,5838
13331,1,1,1162,1286,124
13332,1,0,40,0,-40
13333,0,0,55,0,-55
13334,0,0,31,0,-31
13335,1,0,36,0,-36
13336,1,1,1432,1728,296
13337,0,0,70,0,-70
13338,0,0,5,0,-5
13339,0,0,21,0,-21
13340,0,0,197,0,-197
13341,1,1,284,1558,1274
13342,0,0,38,0,-38
13343,0,0,37,0,-37
13344,1,0,2,0,-2
13345,0,0,38,0,-38
13346,1,1,136,1290,1154
13347,1,0,27,0,-27
13348,1,0,22,0,-22
13349,1,1,678,1267,589
13350,0,0,6,0,-6
13351,1,0,2,0,-2
13352,1,1,271,1215,944
13353,1,0,12,0,-12
13354,1,0,1,0,-1
13355,1,0,5,0,-5
13356,0,0,114,0,-114
13357,1,0,59,0,-59
13358,0,0,37,0,-37
13359,1,1,895,2698,1803
13360,0,0,3,0,-3
13361,1,0,8,0,-8
13362,1,1,684,1587,903
13363,1,1,395,1354,959
13364,1,1,588,1362,774
13365,1,1,125,1521,1396
13366,0,0,6,0,-6
13367,0,0,0,0,0
13368,1,1,50,1589,1539
13369,1,0,105,0,-105
13370,0,0,41,0,-41
13371,1,0,44,0,-44
13372,1,1,643,1248,605
13373,0,0,65,0,-65
13374,1,1,360,1327,967
13375,0,0,35,0,-35
13376,1,1,193,1754,1561
13377,0,0,13,0,-13
13378,0,0,16,0,-16
13379,1,0,3,0,-3
13380,1,1,663,1295,632
13381,0,0,38,0,-38
13382,0,0,46,0,-46
13383,1,1,546,1313,767
13384,0,0,66,0,-66
13385,0,0,6,0,-6
13386,1,1,124,1761,1637
13387,1,1,145,1730,1585
13388,1,1,632,1276,644
13389,0,0,28,0,-28
13390,0,0,54,0,-54
13391,1,1,392,1294,902
13392,0,0,81,0,-81
13393,1,1,554,1369,815
13394,0,0,1,0,-1
13395,1,0,82,0,-82
13396,0,0,110,0,-110
13397,1,0,7,0,-7
13398,0,0,163,0,-163
13399,0,0,17,0,-17
13400,1,0,138,0,-138
13401,0,0,29,0,-29
13402,0,0,61,0,-61
13403,1,1,331,2896,2565
13404,1,0,35,0,-35
13405,1,0,46,0,-46
13406,1,1,1115,1393,278
13407,0,0,17,0,-17
13408,1,0,40,0,-40
13409,1,0,34,0,-34
13410,1,0,129,0,-129
13411,1,0,23,0,-23
13412,0,0,11,0,-11
13413,1,0,16,0,-16
13414,0,0,19,0,-19
13415,1,0,63,0,-63
13416,1,0,68,0,-68
13417,0,0,323,0,-323
13418,1,0,19,0,-19
13419,0,0,29,0,-29
13420,0,0,0,0,0
13421,1,1,975,1810,835
13422,1,1,587,1803,1216
13423,0,0,60,0,-60
13424,1,0,5,0,-5
13425,0,0,45,0,-45
13426,1,0,15,0,-15
13427,1,1,194,1656,1462
13428,0,0,26,0,-26
13429,0,0,10,0,-10
13430,1,0,58,0,-58
13431,1,0,10,0,-10
13432,0,0,2,0,-2
13433,0,0,67,0,-67
13434,0,0,11,0,-11
13435,1,1,309,1383,1074
13436,1,1,1396,1273,-123
13437,1,0,8,0,-8
13438,1,1,237,1365,1128
13439,1,1,193,1716,1523
13440,1,1,751,1857,1106
13441,1,0,7,0,-7
13442,0,0,16,0,-16
13443,1,0,0,0,0
13444,1,1,467,1515,1048
13445,1,1,338,1987,1649
13446,1,0,32,0,-32
13447,1,1,589,1416,827
13448,1,0,135,0,-135
13449,1,1,303,1252,949
13450,0,0,43,0,-43
13451,1,0,30,0,-30
13452,0,0,6,0,-6
13453,1,1,1731,2141,410
13454,1,1,210,1284,1074
13455,0,0,39,0,-39
13456,1,0,74,0,-74
13457,1,0,101,0,-101
13458,0,0,20,0,-20
13459,0,0,4,0,-4
13460,1,1,158,1572,1414
13461,1,1,2650,1335,-1315
13462,0,0,32,0,-32
13463,0,0,16,0,-16
13464,0,0,35,0,-35
13465,1,0,26,0,-26
13466,0,0,39,0,-39
13467,1,1,59,1358,1299
13468,1,1,19,1557,1538
13469,1,1,5,1375,1370
13470,1,0,84,0,-84
13471,0,0,23,0,-23
13472,1,0,0,0,0
13473,1,1,210,2284,2074
13474,1,1,272,1439,1167
13475,1,0,91,0,-91
13476,1,1,69,1207,1138
13477,0,0,41,0,-41
13478,1,1,122,1298,1176
13479,1,1,425,1496,1071
13480,0,0,65,0,-65
13481,1,1,440,1598,1158
13482,1,1,531,2545,2014
13483,0,0,0,0,0
13484,1,0,6,0,-6
13485,0,0,103,0,-103
13486,0,0,4,0,-4
13487,0,0,82,0,-82
13488,0,0,7,0,-7
13489,0,0,5,0,-5
13490,0,0,158,0,-158
13491,1,0,0,0,0
13492,0,0,57,0,-57
13493,0,0,27,0,-27
13494,1,1,591,1329,738
13495,0,0,83,0,-83
13496,0,0,10,0,-10
13497,1,1,850,1563,713
13498,0,0,7,0,-7
13499,1,0,83,0,-83
13500,0,0,24,0,-24
13501,1,1,333,1204,871
13502,1,0,15,0,-15
13503,1,0,475,0,-475
13504,0,0,0,0,0
13505,1,0,22,0,-22
13506,1,0,55,0,-55
13507,0,0,69,0,-69
13508,0,0,28,0,-28
13509,1,0,15,0,-15
13510,1,1,831,1349,518
13511,1,1,62,1410,1348
13512,0,0,7,0,-7
13513,1,1,1015,1527,512
13514,0,0,28,0,-28
13515,1,1,1561,1272,-289
13516,1,1,1368,1473,105
13517,1,0,19,0,-19
13518,1,0,4,0,-4
13519,0,0,103,0,-103
13520,0,0,317,0,-317
13521,1,1,1449,1435,-14
13522,1,1,558,1279,721
13523,0,0,22,0,-22
13524,1,1,1659,1514,-145
13525,1,0,3,0,-3
13526,1,1,1100,1855,755
13527,1,0,34,0,-34
13528,0,0,43,0,-43
13529,1,0,21,0,-21
13530,1,1,265,1348,1083
13531,1,0,32,0,-32
13532,1,1,1779,1449,-330
13533,0,0,3,0,-3
13534,0,0,139,0,-139
13535,1,0,36,0,-36
13536,0,0,43,0,-43
13537,1,1,262,1408,1146
13538,0,0,28,0,-28
13539,1,0,24,0,-24
13540,0,0,62,0,-62
13541,1,0,0,0,0
13542,1,1,130,1305,1175
13543,1,1,597,1263,666
13544,0,0,31,0,-31
13545,0,0,13,0,-13
13546,1,1,1721,1790,69
13547,1,1,264,1695,1431
13548,0,0,151,0,-151
13549,1,0,31,0,-31
13550,1,1,419,1469,1050
13551,1,0,58,0,-58
13552,0,0,97,0,-97
13553,1,0,48,0,-48
13554,0,0,51,0,-51
13555,0,0,15,0,-15
13556,1,0,11,0,-11
13557,0,0,178,0,-178
13558,0,0,44,0,-44
13559,0,0,122,0,-122
13560,1,0,22,0,-22
13561,1,1,357,1275,918
13562,1,0,11,0,-11
13563,1,1,601,1817,1216
13564,1,1,406,2611,2205
13565,0,0,11,0,-11
13566,1,0,7,0,-7
13567,0,0,54,0,-54
13568,1,0,37,0,-37
13569,1,0,25,0,-25
13570,1,1,1010,1263,253
13571,1,1,99,1447,1348
13572,1,1,164,1263,1099
13573,0,0,22,0,-22
13574,0,0,7,0,-7
13575,1,1,449,2753,2304
13576,0,0,25,0,-25
13577,1,1,478,1811,1333
13578,1,0,27,0,-27
13579,1,1,1957,2604,647
13580,0,0,42,0,-42
13581,0,0,115,0,-115
13582,1,0,211,0,-211
13583,1,0,43,0,-43
13584,1,0,19,0,-19
13585,1,0,40,0,-40
13586,0,0,137,0,-137
13587,1,0,84,0,-84
13588,1,1,176,1445,1269
13589,0,0,84,0,-84
13590,0,0,35,0,-35
13591,1,1,720,1603,883
13592,1,0,2,0,-2
13593,1,1,264,1436,1172
13594,1,1,544,1279,735
13595,0,0,19,0,-19
13596,1,1,665,1949,1284
13597,1,1,738,1376,638
13598,1,1,241,1365,1124
13599,0,0,45,0,-45
13600,1,1,167,1438,1271
13601,1,1,1818,1760,-58
13602,1,0,190,0,-190
13603,1,0,105,0,-105
13604,0,0,52,0,-52
13605,0,0,0,0,0
13606,1,0,159,0,-159
13607,1,1,261,1449,1188
13608,0,0,166,0,-166
13609,1,1,362,1241,879
13610,1,1,2056,1309,-747
13611,1,0,103,0,-103
13612,1,1,1937,1644,-293
13613,1,0,84,0,-84
13614,1,1,1353,1246,-107
13615,1,1,525,1638,1113
13616,0,0,4,0,-4
13617,0,0,24,0,-24
13618,0,0,33,0,-33
13619,0,0,171,0,-171
13620,0,0,84,0,-84
13621,1,1,570,1422,852
13622,1,0,11,0,-11
13623,1,0,11,0,-11
13624,1,1,180,6298,6118
13625,0,0,3,0,-3
13626,1,1,448,1916,1468
13627,1,0,10,0,-10
13628,0,0,16,0,-16
13629,0,0,23,0,-23
13630,1,0,36,0,-36
13631,1,1,213,1617,1404
13632,1,0,11,0,-11
13633,0,0,22,0,-22
13634,0,0,46,0,-46
13635,0,0,33,0,-33
13636,0,0,70,0,-70
13637,0,0,6,0,-6
13638,1,0,88,0,-88
13639,1,1,738,1300,562
13640,0,0,0,0,0
13641,1,1,118,1367,1249
13642,1,1,223,1940,1717
13643,0,0,105,0,-105
13644,0,0,40,0,-40
13645,1,1,395,1200,805
13646,1,0,27,0,-27
13647,1,0,36,0,-36
13648,1,0,31,0,-31
13649,1,1,1091,1672,581
13650,0,0,120,0,-120
13651,1,0,115,0,-115
13652,0,0,8,0,-8
13653,1,1,1040,2244,1204
13654,1,1,521,1268,747
13655,1,0,201,0,-201
13656,1,1,224,1731,1507
13657,1,1,252,1326,1074
13658,0,0,129,0,-129
13659,1,0,42,0,-42
13660,1,0,119,0,-119
13661,1,0,4,0,-4
13662,0,0,15,0,-15
13663,0,0,46,0,-46
13664,1,1,381,1886,1505
13665,0,0,25,0,-25
13666,0,0,42,0,-42
13667,1,1,615,1310,695
13668,0,0,17,0,-17
13669,1,1,84,1242,1158
13670,0,0,52,0,-52
13671,0,0,32,0,-32
13672,0,0,3,0,-3
13673,1,0,52,0,-52
13674,0,0,93,0,-93
13675,1,1,412,2315,1903
13676,0,0,17,0,-17
13677,0,0,26,0,-26
13678,1,0,4,0,-4
13679,1,1,911,1861,950
13680,1,0,94,0,-94
13681,1,1,891,1394,503
13682,0,0,59,0,-59
13683,0,0,44,0,-44
13684,0,0,37,0,-37
13685,1,1,879,2015,1136
13686,0,0,8,0,-8
13687,1,0,16,0,-16
13688,1,1,683,2161,1478
13689,0,0,101,0,-101
13690,1,0,7,0,-7
13691,1,0,88,0,-88
13692,0,0,17,0,-17
13693,0,0,30,0,-30
13694,1,0,115,0,-115
