ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
9869,23,32619.184529387265,0.07257288900037755,1,163,13556,1525,14918
9870,61,22893.502679687586,0.07838262518597135,1,246,6010,1440,7204
9871,29,20065.821595969417,0.014487522951915858,1,231,8912,1849,10530
9872,57,20785.564657187668,0.061348979914309654,1,153,7886,1486,9219
9873,24,21083.81469312617,0.02870960501580528,1,138,6618,2137,8617
9874,65,22714.340515077314,0.10519298895802563,1,1577,8311,2441,9175
9875,74,28185.576441586727,0.07597808438553126,1,366,14386,1686,15706
9876,27,36954.60201220448,0.10602497794533615,0,4,0,0,-4
9877,74,23861.453750164696,0.31124144924755953,1,292,8125,2180,10013
9878,75,28605.833106715912,0.05797756689345302,1,1261,5636,1819,6194
9879,20,23597.140295541234,0.3690975227639421,0,10,0,0,-10
9880,66,21606.05656052808,0.09955422425002002,1,974,7794,3056,9876
9881,60,22781.03632878377,0.08066214156470818,0,11,0,0,-11
9882,68,44090.34710357419,0.03429464300101188,1,688,5543,1932,6787
9883,65,45992.394321563545,0.3904945788925514,1,1706,27126,1757,27177
9884,32,34035.06029681358,0.13422671016352633,0,116,0,0,-116
9885,34,30170.645183874985,0.2833849392863639,1,13,10399,3191,13577
9886,32,21495.87272774247,0.03550097355897138,0,1,0,0,-1
9887,18,33167.75977622737,0.0907956180115826,1,1370,6318,2695,7643
9888,20,24721.257695371234,0.07664448797503595,1,572,6572,2544,8544
9889,37,20335.754087978465,0.06932416093919753,1,179,7687,1855,9363
9890,31,28496.30140418793,0.048172936148866426,0,46,0,0,-46
9891,55,24542.238827801146,0.3237437334580696,0,26,0,0,-26
9892,46,36616.67867518956,0.3084782926400421,0,44,0,0,-44
9893,50,25011.67883248927,0.13380502235767547,1,602,6880,2207,8485
9894,22,21097.942071272853,0.12167547442895246,1,151,6880,1966,8695
9895,47,29438.756580617184,0.20516899526337673,0,275,0,0,-275
9896,39,22054.513813343336,0.09933679570629114,1,96,7067,4257,11228
9897,23,23600.75931554615,0.134553424081886,1,286,12695,1462,13871
9898,33,22520.811317763702,0.05682155111963296,1,448,5655,3321,8528
9899,35,20788.74101239678,0.26897696875553256,0,114,0,0,-114
9900,20,20913.37293414757,0.05340345444582486,1,507,24553,1541,25587
9901,46,21640.41549122386,0.20790174493152241,1,72,5659,1633,7220
9902,30,41803.589336457466,0.6010198732395802,0,56,0,0,-56
9903,18,42819.29237850732,0.00469006901496855,1,886,6105,1958,7177
9904,47,20679.906436738496,0.01998808800573143,1,286,6986,1467,8167
9905,56,32210.28471452927,0.1684827029006503,1,310,70751,2408,72849
9906,31,29767.263223704624,0.2387229756887982,0,160,0,0,-160
9907,20,29640.888472332495,0.2332962106251633,0,20,0,0,-20
9908,18,25169.249298350333,0.06682802496861394,1,558,19299,2362,21103
9909,45,20679.2789824854,0.06822342232046331,1,260,6235,4056,10031
9910,40,25027.041253345662,0.08792730593713646,0,18,0,0,-18
9911,52,27011.13807898648,0.1223669701065602,0,50,0,0,-50
9912,48,29673.52296166,0.18008043224157982,0,12,0,0,-12
9913,69,20155.85637327444,0.2489852324882718,1,126,6857,1734,8465
9914,20,21446.33677054006,0.09965824545913854,1,214,5739,1468,6993
9915,30,43167.10609696054,0.009152508423349996,1,1229,13099,1688,13558
9916,38,22269.304530617435,0.11680341771915088,1,86,6857,2535,9306
9917,27,58582.073992792495,0.004701756505865016,1,1595,6781,1484,6670
9918,37,29273.04469554417,0.03789259420131554,1,724,5374,1697,6347
9919,40,21173.048213507223,0.15856690187884934,1,154,6563,1506,7915
9920,23,25262.74721582073,0.4824931365629808,0,230,0,0,-230
9921,32,25919.202950325565,0.4693039790207273,0,33,0,0,-33
9922,67,22295.41181902213,0.038959916089345036,0,33,0,0,-33
9923,66,21613.82181882556,0.22885894978972104,1,164,8314,1517,9667
9924,32,33148.552895128676,0.025329099532567175,1,206,5724,1775,7293
9925,33,21991.893669595476,0.1771801933854648,0,53,0,0,-53
9926,22,25398.437663030687,0.09844107180001614,1,186,16366,1960,18140
9927,64,34276.05042903521,0.026627904472257356,1,239,7377,1517,8655
9928,37,56594.49470560543,0.00509731854849974,1,616,6213,2258,7855
9929,65,24216.56323750523,0.27345532072756856,0,17,0,0,-17
9930,49,31391.4987207341,0.05095156925549884,1,560,6116,2860,8416
9931,36,22493.284558254567,0.20792474977978342,0,13,0,0,-13
9932,49,25312.695856840288,0.044223558649997496,1,528,16957,1893,18322
9933,54,24285.41954668711,0.08612792054877519,0,9,0,0,-9
9934,65,28739.5060717639,0.21176267751996597,0,73,0,0,-73
9935,22,39721.55762115515,0.03704496729460376,1,709,8359,3106,10756
9936,70,27864.54695524248,0.09143520534731132,0,58,0,0,-58
9937,32,20442.197001750857,0.12225953660804804,1,987,5438,2870,7321
9938,30,28133.974926871062,0.0583886288459702,0,9,0,0,-9
9939,19,74710.71022174822,0.02481224579074317,1,190,18384,2317,20511
9940,49,67515.5338846303,0.33051873092983536,0,49,0,0,-49
9941,49,24259.393070781407,0.08562797431162059,1,178,24463,3004,27289
9942,40,24128.930133862315,0.10797950172796185,0,35,0,0,-35
9943,66,25254.00918869556,0.1251978809546794,1,265,13977,2073,15785
9944,43,26911.992802558867,0.058991642351703205,1,71,5451,1499,6879
9945,20,20963.799433905086,0.20706567928280759,0,87,0,0,-87
9946,41,26275.622473319298,0.06929681045797277,1,200,5507,2117,7424
9947,20,42651.98792899123,0.06130973952542812,0,63,0,0,-63
9948,50,24091.42619803104,0.05772437882095817,1,220,9956,1454,11190
9949,31,25641.858571128218,0.3692312452356527,0,127,0,0,-127
9950,21,26819.393727117415,0.12282486708423715,1,1497,15057,2689,16249
9951,19,27541.394867275136,0.24591027040266808,0,122,0,0,-122
9952,22,20386.026325579915,0.13007758256854812,0,166,0,0,-166
9953,26,21060.6337853141,0.009726292748374344,1,233,6014,2694,8475
9954,21,36008.17409078962,0.004651281097868293,1,690,5670,2489,7469
9955,49,20982.04220921582,0.060248312830444115,1,1160,6232,1453,6525
9956,28,36377.53900340533,0.014313604180653548,1,489,7538,1442,8491
9957,62,30881.83810113235,0.012858234910880036,1,286,5274,3602,8590
9958,53,30487.624477289282,0.04926457867999106,1,212,7160,1969,8917
9959,69,35534.354772928054,0.05189085320487055,1,805,6903,3963,10061
9960,41,40402.60827246223,0.02783450550676217,1,1151,13368,1583,13800
9961,26,32678.8161679468,0.23959352016143273,1,254,8804,2122,10672
9962,18,20712.533448799117,0.004969193340814803,0,37,0,0,-37
9963,24,27631.963908399197,0.02513809977711986,1,42,6068,2131,8157
9964,46,20677.874963098457,0.004370718030789579,1,337,21725,1504,22892
9965,31,34079.40893856166,0.05818738845619925,0,113,0,0,-113
9966,61,26832.36719817581,0.07000504269145574,1,759,5848,1736,6825
9967,20,20349.777934923397,0.2972491016218885,1,396,6169,1582,7355
9968,43,22578.306445829854,0.22422171215253534,1,894,11659,1671,12436
9969,32,45327.45723781934,0.18723194223919573,1,86,9669,1449,11032
9970,26,21798.292885003437,0.1924418477780714,0,57,0,0,-57
9971,33,20614.96637045668,0.07437128716572627,1,552,5737,1540,6725
9972,70,21362.01653717288,0.06022317026972125,1,317,8453,2287,10423
9973,35,27756.30717055152,0.10202798075791568,1,120,14255,1691,15826
9974,58,20977.2586839999,0.20131809107424534,1,654,9550,1845,10741
9975,23,37853.56677403394,0.1607019538676748,0,104,0,0,-104
9976,27,28008.557243762974,0.05105715562187915,0,4,0,0,-4
9977,37,22660.56928900236,0.08975014907701864,1,251,5690,2499,7938
9978,47,42570.25008823156,0.20467187452020427,0,35,0,0,-35
9979,68,25617.121778839446,0.15003334552223802,1,751,7939,1481,8669
9980,45,28255.810277048746,0.08904248416201758,1,355,8782,1589,10016
9981,64,39330.13276374524,0.21663395221516737,1,408,11468,6798,17858
9982,23,27002.94417682981,0.15333729686825562,0,31,0,0,-31
9983,45,29411.95319688185,0.03183187411332031,1,474,6578,1534,7638
9984,27,22701.14950541401,0.057139736962453856,1,625,5325,1459,6159
9985,18,22555.19088277177,0.0851455437224585,1,320,14612,1904,16196
9986,19,20459.93622433913,0.07123130678886365,1,167,15629,1999,17461
9987,19,31991.099574834694,0.019384578875241684,1,334,5348,2241,7255
9988,26,55453.93371321745,0.07087492609317617,1,98,5805,1598,7305
9989,24,21609.6061428552,0.0001736412745363502,1,289,6983,1824,8518
9990,26,24821.99924747468,0.13006157817146408,1,468,10222,1475,11229
9991,49,21873.067448702503,0.033508769771602935,0,7,0,0,-7
9992,31,23574.4638602071,0.23210238115306656,0,41,0,0,-41
9993,69,41445.78220249086,0.10844053805035969,1,78,11450,1675,13047
9994,47,30629.70593753682,0.17660291758229965,1,495,12127,3037,14669
9995,42,31214.879448107557,0.2884203012748821,1,109,5760,2005,7656
9996,33,26151.655119024126,0.12958270014701753,1,330,6133,2939,8742
9997,61,20334.679022662047,0.05456836091267872,1,1063,8240,1546,8723
9998,35,35034.256426591455,0.12818117878698623,1,585,9686,1631,10732
9999,55,20722.0188999265,0.02347832149030496,1,1011,7772,1617,8378
10000,24,22691.339244791223,0.031007159989674623,1,1051,7354,1485,7788
10001,23,34432.22283838144,0.14796750895625052,1,1403,5275,1858,5730
10002,26,22357.899574024854,0.2367353324921176,1,792,8116,1599,8923
10003,34,30883.20996810332,0.18890954132387028,1,130,9348,2157,11375
10004,28,22187.05076420385,0.020050009912464563,1,280,113199,3427,116346
10005,64,23877.67735846703,0.03249855834640522,1,764,10327,1661,11224
10006,58,28576.65763003065,0.009175860068153106,1,238,17150,1909,18821
10007,22,22968.443884991095,0.008833983239315758,1,837,44898,1477,45538
10008,24,31644.705761140205,0.027551933716294472,1,993,5980,2995,7982
10009,27,29862.292483547142,0.003063854671164807,1,685,10631,1641,11587
10010,74,36441.9944067083,0.03715101797209023,0,25,0,0,-25
10011,24,49992.102922089245,0.07031077067865761,0,50,0,0,-50
10012,26,22874.090442978213,0.012969637272082757,1,134,6155,1623,7644
10013,46,24058.364973185457,0.08704591203353254,0,16,0,0,-16
10014,42,42082.44032602328,0.05994369128537233,0,14,0,0,-14
10015,21,24505.91777950229,0.0036497486467245315,1,388,7003,1639,8254
10016,24,21026.88357125252,0.1995896252727797,0,44,0,0,-44
10017,39,24004.57816400645,0.14274234725959137,1,596,7735,1485,8624
10018,24,30512.741210121123,0.048353450556185444,1,647,9453,1492,10298
10019,44,22232.07714002761,0.1532589308702541,1,184,7812,1647,9275
10020,32,20230.756055184553,0.011651715634105613,0,75,0,0,-75
10021,24,27811.541541628565,0.051531878150863554,1,596,8975,1475,9854
10022,49,35878.640995203874,0.09330714037550594,1,522,6153,7351,12982
10023,41,46911.93518881442,0.08881558418413038,1,343,6714,1520,7891
10024,24,23332.337532223217,0.018580298547095156,1,1761,8035,2640,8914
10025,60,29788.21494933255,0.21343678655125736,0,16,0,0,-16
10026,22,20605.184469122203,0.3835112523461313,0,37,0,0,-37
10027,38,23482.578030595574,0.02391974746214728,1,581,13563,1519,14501
10028,44,38168.96154829331,0.10534805638811212,1,92,11894,1506,13308
10029,59,30124.772907749622,0.08711557871805213,0,40,0,0,-40
10030,30,24042.819588029055,0.125829732807069,1,1304,7658,2375,8729
10031,33,20207.734180575262,0.024623467668375146,1,900,10383,2091,11574
10032,55,28115.78378603535,0.4253117623459109,0,7,0,0,-7
10033,49,27626.78097394255,0.15712911821166287,1,40,5867,1749,7576
10034,29,25613.488610218865,0.021894676414845146,1,533,5438,1690,6595
10035,48,29137.264150883366,0.14302447607630722,0,1,0,0,-1
10036,18,31634.139787784017,0.1450011459913672,1,143,6169,1450,7476
10037,28,21519.96714231726,0.11381143193037618,1,391,9201,2738,11548
10038,75,57111.08789680998,0.3958950364224793,0,5,0,0,-5
10039,19,40079.568202445196,0.2651996194434155,0,83,0,0,-83
10040,65,26637.64775595403,0.036364547500642615,1,885,7073,2714,8902
10041,41,39278.8191626502,0.33168511346207763,1,221,6843,1440,8062
10042,20,32278.66445856518,0.018889530504266495,1,140,11029,1696,12585
10043,57,20619.91399817871,0.3542473828418851,0,141,0,0,-141
10044,75,21940.1836448741,0.03022885825750126,1,1081,7802,1609,8330
10045,24,34143.45410097145,0.2670057122000987,1,538,6756,2484,8702
10046,31,20306.50438056817,0.005054773644331502,1,622,6207,1453,7038
10047,29,31182.52596721056,0.2010152205537167,0,122,0,0,-122
10048,22,26015.855331929564,0.10924741940477269,0,17,0,0,-17
10049,27,22342.92895941791,0.08832661280853638,1,487,30225,1522,31260
10050,32,27372.410847900555,0.3025944722828341,1,266,5240,1636,6610
10051,33,63297.23310042433,0.21010672794643456,0,14,0,0,-14
10052,19,21690.11039964723,0.1359820962666161,1,548,6327,1512,7291
10053,27,25395.235402716735,0.0950490231130453,1,218,8574,2739,11095
10054,45,25579.588805385054,0.2618865627560496,0,92,0,0,-92
10055,34,31478.337482707742,0.35261780760230754,1,492,8546,2047,10101
10056,61,23576.656760720994,0.00034275202620928923,0,69,0,0,-69
10057,41,25977.051660217854,0.3742040467389896,0,100,0,0,-100
10058,30,21783.51372884931,0.09323240163720144,1,71,9793,2030,11752
10059,61,21306.421129864524,0.04590235884577419,1,471,6165,1581,7275
10060,63,21615.01108908724,0.43259826250697564,0,63,0,0,-63
10061,42,20476.81352362015,0.29286261855325935,0,34,0,0,-34
10062,19,23127.678515565487,0.38031185996517874,0,38,0,0,-38
10063,46,21070.84370912395,0.0073345034277200495,0,11,0,0,-11
10064,38,24169.124310616644,0.0249675015160494,1,240,12608,3044,15412
10065,39,28129.690975750324,0.004987235955870623,1,1604,8334,1943,8673
10066,21,63416.24397640921,0.21937183204618094,0,24,0,0,-24
10067,36,25125.987809508184,0.20229175861173757,1,255,5240,1905,6890
10068,38,47811.75929197189,0.13408467539582733,1,58,8041,1763,9746
10069,23,20459.845339287334,0.015193450476748279,1,527,8129,1532,9134
10070,18,25946.756470765085,0.4654813619841988,1,246,7002,1771,8527
10071,25,23634.601306633394,0.06700206330196828,0,7,0,0,-7
10072,28,48856.013039909485,0.13146719338386867,1,224,19237,4375,23388
10073,37,37002.70598707106,0.021761210703499848,1,585,8704,1554,9673
10074,54,34951.72680503014,0.42002650543462194,0,3,0,0,-3
10075,36,24591.387500672485,0.09235358965071035,1,1344,9976,1532,10164
10076,35,38241.305714175694,0.39239758643787953,0,74,0,0,-74
10077,21,32119.414257248427,0.0575101262250252,0,61,0,0,-61
10078,55,25246.668290882895,0.23191920212499179,0,16,0,0,-16
10079,23,22341.13778877418,0.1505116102268589,1,533,8897,2689,11053
10080,67,20152.90531916929,0.20841662183654106,1,121,6510,1646,8035
10081,46,20585.87257127372,0.10426006575963054,0,93,0,0,-93
10082,19,31062.65843283398,0.09155120684848587,1,286,14329,2084,16127
10083,54,39606.19306994901,0.024942158055740626,1,706,9615,2362,11271
10084,29,30743.619171637532,0.32617510664976634,0,83,0,0,-83
10085,52,24287.00174570819,0.17685411773843923,1,1564,24750,1835,25021
10086,70,23499.66184272087,0.19661047706199888,1,254,5766,3536,9048
10087,25,77124.93599810914,0.024134106460280663,1,80,7060,1845,8825
10088,34,25403.535539620643,0.14004701624929664,1,62,8142,1456,9536
10089,67,31879.35294698736,0.19755075650770018,0,6,0,0,-6
10090,23,28852.419145389096,0.21273715558265618,0,117,0,0,-117
10091,35,23776.212718430364,0.01566933410985747,1,696,5743,2359,7406
10092,53,20612.60938827092,0.14628610205667336,1,1187,12715,2150,13678
10093,49,29666.6268145761,0.043948577712056805,1,2186,5292,3120,6226
10094,30,37069.58314877143,0.20552598736958821,1,572,5330,1743,6501
10095,62,20614.89998890704,0.09856721626618675,0,36,0,0,-36
10096,50,30634.1552491549,0.029430724510454948,1,188,7269,2888,9969
10097,29,21040.91547275823,0.019393237430371853,0,20,0,0,-20
10098,47,32789.971688075886,0.054052971350618526,1,156,6346,1469,7659
10099,60,34520.44962376939,0.12380319373951436,0,7,0,0,-7
10100,24,62250.53302300983,0.08765254078172198,1,98,6991,3290,10183
10101,43,27811.873650421796,0.4694101139427324,1,289,5477,1693,6881
10102,21,20936.85771711234,0.004234152444285923,0,8,0,0,-8
10103,37,27605.827570010442,0.018559617323208915,1,385,5778,2893,8286
10104,35,20556.945359902937,0.13571156679003052,1,468,6586,2812,8930
10105,52,20783.539192398464,0.0995824004551985,1,80,15793,1561,17274
10106,35,35445.3762287765,0.12184344957896714,1,848,5820,1851,6823
10107,20,22590.308276772303,0.05262990217573687,1,1038,15809,1611,16382
10108,24,85390.84076191491,0.04341716010896023,1,134,18644,2607,21117
10109,58,42827.051401307464,0.15645129760413748,0,16,0,0,-16
10110,26,20043.843817895922,0.1336241160988664,1,652,14273,1509,15130
10111,18,26748.895965140124,0.0764006804855891,0,42,0,0,-42
10112,47,23634.16923376511,0.18083671440380852,1,288,9629,2920,12261
10113,20,31462.243192092596,0.15495206031701508,1,400,6547,1568,7715
10114,39,20824.312043745562,0.0553933617184928,1,282,8196,1537,9451
10115,19,20754.551203489813,0.11347136361255387,1,1260,5398,4164,8302
10116,29,24938.13408212176,0.20254811509018084,0,50,0,0,-50
10117,22,35953.14859499975,0.05626101167587613,0,18,0,0,-18
10118,36,42646.55126038304,0.01822914297347458,1,487,6614,1824,7951
10119,37,21851.341888762407,0.10570055250349016,1,85,6065,1511,7491
10120,38,21855.506810694253,0.3572264339966978,1,195,7706,1595,9106
10121,36,20075.397568041863,0.028052565465663547,1,199,12130,1721,13652
10122,40,80916.29892566886,0.10385109061209712,1,448,5643,1532,6727
10123,50,20171.440739375415,0.26028198412406317,1,287,6282,1496,7491
10124,24,28261.59903932519,0.05274110845156107,1,270,7537,6176,13443
10125,25,27924.542441466863,0.1473090700637922,0,115,0,0,-115
10126,48,24847.179020031166,0.10149873188558553,0,4,0,0,-4
10127,44,22671.833287909143,0.01602223525500655,1,823,6169,1761,7107
10128,26,21120.877745751655,0.06194772202928272,1,25,7237,1600,8812
10129,38,31332.479775790067,0.023848412810764885,0,37,0,0,-37
10130,23,26115.065909982808,0.15565468438720398,1,581,7550,1883,8852
10131,73,21217.79742407609,0.045691144113108116,0,29,0,0,-29
10132,33,37576.39760999457,0.016128976493590977,1,382,5447,1589,6654
10133,49,32214.061385590478,0.08988316904342358,0,123,0,0,-123
10134,19,25708.318867056518,0.08134324037260666,1,254,28182,1511,29439
10135,26,27194.339559172273,0.2038702165120439,0,61,0,0,-61
10136,31,24718.408820930406,0.21830315546426826,0,97,0,0,-97
10137,52,22249.1837986107,0.06696057988016856,1,338,6429,1740,7831
10138,29,33650.06540938217,0.14886442224254345,1,997,5355,1511,5869
10139,24,28816.590278229327,0.05671401804394666,0,43,0,0,-43
10140,20,26251.588261974124,0.0026907637619675968,1,84,5695,2633,8244
10141,21,23103.851665807906,0.0305269757897702,0,1,0,0,-1
10142,74,23523.884746485845,0.04331758081551062,0,97,0,0,-97
10143,58,23617.094409484904,0.23680898422648247,0,1,0,0,-1
10144,29,41180.09755905726,0.33288014001106203,0,11,0,0,-11
10145,29,33382.12984437324,0.08848241797181366,0,106,0,0,-106
10146,18,25711.124870061525,0.17406022317713096,1,569,5371,2159,6961
10147,72,22841.63530358882,0.025273317408590838,1,1088,8902,1893,9707
10148,33,51563.082078328356,0.2873351031838187,0,19,0,0,-19
10149,23,26554.76891208512,0.10985399377938349,1,129,5717,1938,7526
10150,18,22891.83548972412,0.028556280327235634,1,200,6816,1971,8587
10151,36,26781.012820663567,0.05411142805389597,1,94,5763,1595,7264
10152,25,31161.63545924353,0.015342723618978347,0,10,0,0,-10
10153,69,27552.703785724927,0.15010119807702768,1,577,12485,1850,13758
10154,60,23448.71817386301,0.22479008702284511,1,107,6380,4513,10786
10155,46,20898.95063370962,0.13174495994864902,1,1678,7454,1550,7326
10156,21,43741.76224827397,0.004816951431228929,1,152,26160,1956,27964
10157,57,95904.54921637826,0.05747844142177213,1,649,9598,2235,11184
10158,18,20240.311396173616,0.059186350483111466,1,222,8284,2779,10841
10159,20,21867.821657444165,0.1698719268434028,0,9,0,0,-9
10160,19,27370.62569952798,0.21649847349168916,0,11,0,0,-11
10161,70,23912.161927974503,0.012825033823082473,1,540,5989,1610,7059
10162,30,35898.62763437469,0.019736774672872964,1,931,7302,2068,8439
10163,19,29604.032999360305,0.10341856471624873,1,1549,10082,1488,10021
10164,69,25903.61161103965,0.02248337637618959,1,1009,5489,1767,6247
10165,29,37079.95899825014,0.03726828936917593,0,30,0,0,-30
10166,49,21297.296747292487,0.1500989639154342,0,118,0,0,-118
10167,19,30582.29497577317,0.06491977661146378,1,187,7700,2174,9687
10168,38,20693.048695354963,0.056309852116100866,1,355,5332,2030,7007
10169,31,49571.40731248027,0.05278463166000795,1,608,9683,3216,12291
10170,46,37895.79752233736,0.3116743985969774,1,302,6990,1486,8174
10171,71,46254.19242402419,0.0629168664606037,1,662,5337,1626,6301
10172,43,93191.08517956213,0.10345348101416284,0,90,0,0,-90
10173,36,27129.720264590236,0.09404564829040765,1,504,8407,2749,10652
10174,36,87976.36741748116,0.03614268004113127,1,34,6733,1833,8532
10175,45,21847.551825524846,0.06891904330694541,1,1227,5408,2545,6726
10176,30,21674.523921488773,0.13150050980071226,1,483,9529,2026,11072
10177,35,25105.146054413035,0.16815299088527302,1,816,6468,1745,7397
10178,43,21774.08696430869,0.14588672495433921,0,95,0,0,-95
10179,71,27707.41177979665,0.09719157569511064,1,201,5905,3083,8787
10180,36,27459.346496891932,0.4026729395645977,1,1828,6173,1919,6264
10181,63,22832.20611086997,0.015873227255738333,1,153,7323,1509,8679
10182,44,29043.05106603582,0.009233174447441712,1,31,9263,3340,12572
10183,36,22079.45377618973,0.09974995442092022,0,16,0,0,-16
10184,20,21167.718382329724,0.12677703988994493,1,391,7987,1673,9269
10185,59,33576.1422976947,0.24279141862441192,0,27,0,0,-27
10186,52,23505.316142170475,0.06582404054919057,1,524,20844,2305,22625
10187,18,29924.21533575378,0.08012196059592237,1,540,5612,3233,8305
10188,41,26966.53403316142,0.38754701556583376,0,4,0,0,-4
10189,44,22011.345077807015,0.08051251830279094,1,123,5756,1596,7229
10190,20,36771.19250837299,0.059458848433605424,1,931,5613,1614,6296
10191,65,35214.43731901709,0.07000345722143483,1,442,6010,2181,7749
10192,20,43357.6058764391,0.22836643982116717,0,54,0,0,-54
10193,19,23000.287959724752,0.02469952848812471,1,162,6606,1945,8389
10194,20,24802.88268626488,0.08130576873080995,1,139,7442,1682,8985
10195,62,38788.338345386546,0.04423941586374594,1,1029,5327,1690,5988
10196,23,23034.882402519044,0.1896749833509087,1,253,10716,1819,12282
10197,53,20660.68601077363,0.23842264276027803,0,52,0,0,-52
10198,70,20321.135185126637,0.10315607956875128,0,2,0,0,-2
10199,29,25639.550924805597,0.012894450442640306,1,781,14718,1599,15536
10200,34,50029.0814608159,0.07097614700508495,1,306,6725,2322,8741
10201,31,21035.061495230926,0.11785386923889866,1,426,5894,2424,7892
10202,45,24174.496220594385,0.11010942174163596,0,29,0,0,-29
10203,58,46853.26267945263,0.19012984584436288,1,234,15825,2260,17851
10204,53,21025.06868383851,0.22997566127010433,1,114,14092,1559,15537
10205,20,20161.919370674903,0.0033715254998962292,1,1707,6300,1551,6144
10206,39,35266.1784393425,0.026843438880678992,0,12,0,0,-12
10207,68,25685.539952481144,0.05310667311198607,0,6,0,0,-6
10208,24,31232.97533824112,0.13013341758585523,1,713,9882,1598,10767
10209,46,61912.10370323659,0.13677036471680037,1,426,5818,1443,6835
10210,34,44494.18608567098,0.016902220587483644,1,704,5323,1552,6171
10211,39,26238.708508713797,0.057232699477223904,1,615,18765,2184,20334
10212,46,20263.67926192532,0.21353909562411544,1,166,5256,1748,6838
10213,24,20112.432359177583,0.11237339804534537,1,1608,11089,1592,11073
10214,58,54281.89128986573,0.132821491924267,1,612,7856,1816,9060
10215,60,23598.599025827058,0.004612449577104031,1,146,6978,1683,8515
10216,18,31972.763872431984,0.11231030547176078,0,34,0,0,-34
10217,53,22455.986754880636,0.0625312340828121,1,727,6258,1506,7037
10218,75,20760.891905572666,0.0778774634000914,0,58,0,0,-58
10219,50,22043.887247442428,0.012042465177712892,0,78,0,0,-78
10220,28,32708.197512502942,0.03930830886341025,1,922,6691,1668,7437
10221,42,42209.34335492272,0.005346187435818116,1,1518,6289,1506,6277
10222,24,22905.227287408412,0.01726183204199869,1,419,23122,1637,24340
10223,66,24139.726071678837,0.12581050210324188,1,517,9883,1550,10916
10224,30,25659.86933087499,0.5302238489687496,1,238,8030,2036,9828
10225,35,55651.578888493634,0.008985509456555007,1,96,5674,1795,7373
10226,52,23499.12017917594,0.31659116481219884,1,1454,10892,1494,10932
10227,55,36341.34279252022,0.018787890748118437,0,122,0,0,-122
10228,20,21510.321173799297,0.08553699739800145,1,219,9162,1964,10907
10229,24,24007.68923537517,0.17604536087162445,1,188,7881,1528,9221
10230,21,108876.02863379865,0.0659229581383859,1,337,6842,1744,8249
10231,33,23908.40032493674,0.08450170709074506,1,105,6027,3214,9136
10232,57,49242.10461776486,0.0034703779187890325,1,566,5504,1553,6491
10233,54,26568.973246630576,0.17090088732834416,1,389,7261,1585,8457
10234,26,25690.614135858603,0.11946579723908037,0,4,0,0,-4
10235,73,22431.95550177497,0.33833443676774033,1,363,5816,1509,6962
10236,61,29168.316707245405,0.011032095828011637,1,2212,9068,1608,8464
10237,35,39725.45422098253,0.23913683028647648,1,264,14630,1639,16005
10238,49,27146.480535275947,0.05402993201555776,0,303,0,0,-303
10239,44,28621.186537976064,0.10648661565262299,1,411,5318,1760,6667
10240,54,22720.61004562288,0.06134566525314177,1,2939,6278,2229,5568
10241,46,34069.00589261555,0.05258148111915661,0,85,0,0,-85
10242,44,21293.37027808464,0.10163284027904218,1,604,5418,2185,6999
10243,70,21713.7195753849,0.09690663311127848,1,984,7281,2166,8463
10244,25,22782.648475069906,0.0341067512009715,1,649,21397,1489,22237
10245,21,21361.749460265797,0.045752157743527845,1,1025,5405,1905,6285
10246,20,96958.44050280713,0.06714150126224297,1,480,14746,2891,17157
10247,47,21641.69471587815,0.2164684811044358,0,55,0,0,-55
10248,31,25028.618027888366,0.14759245753963615,1,713,9856,2255,11398
10249,38,27058.97873416723,0.08622940172136238,1,168,8561,3106,11499
10250,66,27411.28338438394,0.056051567526454994,1,1059,51613,1584,52138
10251,33,78341.92219045098,0.0017856992534411988,1,872,5263,2169,6560
10252,39,21619.481068292258,0.05723561038752617,1,656,5748,1866,6958
10253,64,41771.504939881364,0.06574421539694417,1,728,7106,2030,8408
10254,33,27963.23169101315,0.06107117509894193,1,286,5380,1575,6669
10255,60,21142.685252650183,0.17232120450062788,0,49,0,0,-49
10256,37,32387.10695716848,0.08320060178759689,1,749,5740,1983,6974
10257,21,25401.19184927848,0.2776332773784967,1,1140,10102,1628,10590
10258,18,29886.951589764594,0.08167444608846507,0,10,0,0,-10
10259,32,43628.376619873605,0.015279782657686534,1,146,5393,1521,6768
10260,70,35428.877013400896,0.18855403578479388,1,887,5998,2126,7237
10261,22,45637.3152681163,0.1692727400837226,1,85,6342,3315,9572
10262,48,27840.705839497496,0.24076151778564303,1,225,5904,1664,7343
10263,49,23188.528124807322,0.016442501618192724,1,1027,6572,1489,7034
10264,35,28453.122828032967,0.02497328356659273,1,669,6638,1710,7679
10265,18,22629.615977920686,0.15941306425119192,1,33,12414,1538,13919
10266,68,34148.163721278666,0.22073677114156115,1,1490,9632,2109,10251
10267,18,44268.457165093496,0.1158227764608742,1,94,5340,2426,7672
10268,19,21797.040066264643,0.14367176462931744,0,151,0,0,-151
10269,21,132766.86886226735,0.09116695260977493,0,21,0,0,-21
10270,36,30047.32708195409,0.5464684985259601,1,165,8136,1780,9751
10271,38,34080.83409718643,0.04366488502880102,1,686,8644,1553,9511
10272,34,31928.934816976696,0.030503786152716653,1,344,10437,1442,11535
